,age_at_visit,LANGUAGE,OTHER_LANGUAGE,INCOME,RACE_1,CURRENT_GENDER,MARITAL_STATUS,EDUCATION,EMPLOYMENT,LGBT_IDENTITY,ETHNICITY_1,GENDER,RIG
1838,6.016231939703302,0.3684013809112801,10.874212934830874,2.494834567759612,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,27.041807075475734
1155,6.173773216689782,0.3684013809112801,7.552284839943512,2.7656884780527053,3.3984795038644764,1.4333437672200044,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,27.027891833326365
622,5.447948180128776,0.3684013809112801,9.874212934830874,2.8189304993296846,3.3984795038644764,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,27.02193338463315
774,6.119325432667406,0.3684013809112801,0.8969330113309578,3.414781316193577,2.808123744373102,0.7005357985274543,3.366418294632178,1.0928532213062145,2.797397337780043,4.570432186653771,0.17985504760942259,0.686860861630378,27.001917633615786
602,5.350650978773861,0.3684013809112801,7.552284839943512,2.8189304993296846,3.3984795038644764,0.7005357985274543,1.1428939038058101,3.755271862107367,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,27.001436403801183
56,5.967322339222356,0.3684013809112801,10.874212934830874,2.7656884780527053,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,27.000061059897035
227,5.146292480267675,0.3684013809112801,10.874212934830874,2.494834567759612,2.808123744373102,0.7005357985274543,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.99218059194643
1659,6.414781316193577,0.3684013809112801,7.06685801277327,3.1531137461236893,2.808123744373102,0.7005357985274543,1.1428939038058101,1.3565435466970626,2.797397337780043,0.2854982992486106,0.17985504760942259,0.686860861630378,26.9608629956737
202,5.481895512052114,0.3684013809112801,8.874212934830874,2.494834567759612,3.3984795038644764,1.4333437672200044,1.1428939038058101,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.93704338965629
392,5.967322339222356,0.3684013809112801,4.607426394135973,3.1531137461236893,4.414781316193577,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,3.5613299795465188,0.686860861630378,26.929145266937013
915,6.481895512052114,0.3684013809112801,0.8969330113309578,2.8189304993296846,4.414781316193577,0.0,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,6.967322339222356,1.4230018229985455,26.917975059839325
697,5.454641854777801,0.3684013809112801,8.874212934830874,3.1531137461236893,0.5188618384060617,1.4333437672200044,3.366418294632178,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.911975636114008
1631,5.454641854777801,0.3684013809112801,8.874212934830874,3.1531137461236893,0.5188618384060617,1.4333437672200044,3.366418294632178,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.911975636114008
903,5.454641854777801,0.3684013809112801,8.874212934830874,3.1531137461236893,0.5188618384060617,1.4333437672200044,3.366418294632178,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.911975636114008
451,6.786750093580535,0.3684013809112801,4.664759569201925,2.7449299178859077,2.808123744373102,0.7005357985274543,3.366418294632178,1.0928532213062145,3.194732835325428,0.2854982992486106,0.17985504760942259,0.686860861630378,26.87971906423244
1837,4.967322339222356,0.3684013809112801,10.874212934830874,2.8189304993296846,2.808123744373102,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.873616057080337
1870,5.350650978773861,0.3684013809112801,0.8969330113309578,3.414781316193577,0.5188618384060617,0.7005357985274543,1.1428939038058101,5.173773216689782,3.8518451218024197,4.570432186653771,0.17985504760942259,0.686860861630378,26.855824662334776
932,6.704287933388562,0.3684013809112801,6.552284839943512,2.494834567759612,3.3984795038644764,0.7005357985274543,1.3292485020416374,1.3565435466970626,2.797397337780043,0.2854982992486106,0.17985504760942259,0.686860861630378,26.85422761940205
1475,6.119325432667406,0.3684013809112801,8.552284839943512,2.7449299178859077,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.845001408018646
1775,5.967322339222356,0.3684013809112801,9.289250434109718,3.414781316193577,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.0928532213062145,3.194732835325428,0.2854982992486106,0.17985504760942259,0.686860861630378,26.84184727629631
1286,5.350650978773861,0.3684013809112801,7.552284839943512,5.319624083153237,3.3984795038644764,0.7005357985274543,1.1428939038058101,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.83971134682358
921,6.704287933388562,0.3684013809112801,4.607426394135973,2.7656884780527053,0.5188618384060617,1.4333437672200044,1.1428939038058101,3.755271862107367,3.655044414368713,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.839575142253057
707,5.350650978773861,0.3684013809112801,7.06685801277327,3.7244658153261923,2.808123744373102,0.7005357985274543,1.1428939038058101,3.755271862107367,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.83118913313607
1725,7.173773216689782,0.3684013809112801,5.588810715968626,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.1428939038058101,3.755271862107367,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,26.821495817326213
238,4.51666093021279,0.3684013809112801,8.552284839943512,3.414781316193577,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,4.570432186653771,0.17985504760942259,0.686860861630378,26.769885078640442
362,6.016231939703302,5.350650978773861,0.8969330113309578,2.7449299178859077,2.808123744373102,0.7005357985274543,1.1428939038058101,5.173773216689782,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.748060147627914
883,6.350650978773861,3.7656884780527053,4.943475597267988,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.3565435466970626,3.8518451218024197,0.2854982992486106,0.17985504760942259,0.686860861630378,26.734752548110304
1806,4.51666093021279,0.3684013809112801,0.8969330113309578,2.7449299178859077,4.414781316193577,1.4333437672200044,1.1428939038058101,5.173773216689782,0.7617734280493221,0.2854982992486106,3.5613299795465188,1.4230018229985455,26.72332097409311
1219,6.626285421387289,4.092853221306215,0.8969330113309578,3.7244658153261923,0.5188618384060617,1.4333437672200044,3.366418294632178,1.3565435466970626,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.70145742394259
1479,6.289250434109718,0.3684013809112801,9.289250434109718,2.494834567759612,3.3984795038644764,0.7005357985274543,1.1428939038058101,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.690486880932017
1101,6.173773216689782,0.3684013809112801,3.9084286501687875,3.414781316193577,3.3984795038644764,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,4.570432186653771,0.17985504760942259,0.686860861630378,26.662758840801125
968,6.173773216689782,0.3684013809112801,3.9084286501687875,2.7656884780527053,2.808123744373102,1.4333437672200044,1.1428939038058101,1.0928532213062145,0.7617734280493221,4.570432186653771,0.17985504760942259,1.4230018229985455,26.62856884783875
1650,5.481895512052114,0.3684013809112801,0.8969330113309578,3.7244658153261923,2.808123744373102,1.4333437672200044,1.3292485020416374,4.808123744373102,3.8518451218024197,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.59073576928739
996,6.350650978773861,0.3684013809112801,0.8969330113309578,4.304357326499926,0.5188618384060617,0.7005357985274543,1.1428939038058101,3.755271862107367,3.8518451218024197,3.8298188154724206,0.17985504760942259,0.686860861630378,26.58628594687736
997,6.414781316193577,0.3684013809112801,4.664759569201925,3.1531137461236893,3.3984795038644764,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,3.8298188154724206,0.17985504760942259,0.686860861630378,26.5804811909318
1832,5.626285421387289,0.3684013809112801,0.8969330113309578,3.414781316193577,2.808123744373102,0.7005357985274543,1.3292485020416374,1.3565435466970626,3.194732835325428,6.016231939703302,0.17985504760942259,0.686860861630378,26.57853340573089
1132,6.786750093580535,0.3684013809112801,10.874212934830874,3.1531137461236893,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.551610554029654
1275,5.447948180128776,0.3684013809112801,10.874212934830874,2.7449299178859077,0.5188618384060617,1.4333437672200044,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.53726406779168
318,6.786750093580535,3.7656884780527053,0.8969330113309578,3.1531137461236893,2.808123744373102,0.7005357985274543,3.366418294632178,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,0.686860861630378,26.520027934195294
931,5.829818815472421,4.092853221306215,7.874212934830874,3.1531137461236893,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.5054857145523
685,5.967322339222356,0.3684013809112801,8.874212934830874,2.7656884780527053,3.3984795038644764,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.48806552244975
1810,7.173773216689782,0.3684013809112801,0.8969330113309578,2.7656884780527053,3.3984795038644764,1.4333437672200044,1.1428939038058101,3.755271862107367,3.655044414368713,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.478184708207678
102,6.481895512052114,0.3684013809112801,8.552284839943512,2.8189304993296846,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.3565435466970626,3.194732835325428,0.2854982992486106,0.17985504760942259,0.686860861630378,26.473648961722645
23,6.350650978773861,0.3684013809112801,3.9084286501687875,2.7449299178859077,4.414781316193577,0.7005357985274543,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,3.5613299795465188,0.686860861630378,26.468982659674396
1590,6.016231939703302,0.3684013809112801,8.874212934830874,2.7656884780527053,3.3984795038644764,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.459639395775678
440,6.414781316193577,3.7656884780527053,0.8969330113309578,2.7656884780527053,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,2.797397337780043,3.8298188154724206,0.17985504760942259,1.4230018229985455,26.447471636464297
459,6.350650978773861,0.3684013809112801,7.06685801277327,2.7656884780527053,2.808123744373102,0.7005357985274543,1.3292485020416374,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,0.686860861630378,26.43197166302798
692,6.414781316193577,0.3684013809112801,9.289250434109718,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,0.686860861630378,26.4292325158171
1076,5.146292480267675,0.3684013809112801,10.874212934830874,2.7449299178859077,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.421962966166404
1839,4.335054123722843,0.3684013809112801,0.8969330113309578,3.7244658153261923,0.5188618384060617,7.874212934830874,1.1428939038058101,1.3565435466970626,0.7617734280493221,4.570432186653771,0.17985504760942259,0.686860861630378,26.416288078973977
1454,4.335054123722843,0.3684013809112801,3.9084286501687875,3.414781316193577,4.414781316193577,1.4333437672200044,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,3.5613299795465188,1.4230018229985455,26.40583153475594
1570,6.414781316193577,0.3684013809112801,6.552284839943512,3.1531137461236893,3.3984795038644764,1.4333437672200044,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.392634875510296
196,6.414781316193577,0.3684013809112801,9.289250434109718,2.494834567759612,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.0928532213062145,3.194732835325428,0.2854982992486106,0.17985504760942259,0.686860861630378,26.369359504833565
853,6.119325432667406,0.3684013809112801,0.8969330113309578,5.319624083153237,2.808123744373102,1.4333437672200044,3.366418294632178,1.3565435466970626,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.354465768621854
745,4.920016624443999,5.350650978773861,0.8969330113309578,4.304357326499926,3.3984795038644764,0.7005357985274543,1.1428939038058101,1.0928532213062145,3.655044414368713,0.0,0.17985504760942259,0.686860861630378,26.32848069216121
630,6.704287933388562,0.3684013809112801,0.8969330113309578,3.7244658153261923,2.808123744373102,0.7005357985274543,1.1428939038058101,5.173773216689782,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,26.326673427210267
803,5.201787592859379,0.3684013809112801,9.289250434109718,2.8189304993296846,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,3.8518451218024197,0.2854982992486106,0.17985504760942259,0.686860861630378,26.32392859778226
1059,5.350650978773861,0.3684013809112801,3.9084286501687875,2.7449299178859077,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,0.7617734280493221,3.8298188154724206,3.5613299795465188,1.4230018229985455,26.32264230278056
1513,5.829818815472421,3.7656884780527053,0.8969330113309578,3.414781316193577,0.5188618384060617,1.4333437672200044,3.366418294632178,1.3565435466970626,3.8518451218024197,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.32258935966397
1258,6.786750093580535,0.3684013809112801,3.9084286501687875,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,3.8298188154724206,3.5613299795465188,0.686860861630378,26.310551047693316
76,6.350650978773861,0.3684013809112801,6.552284839943512,2.7449299178859077,3.3984795038644764,0.7005357985274543,1.1428939038058101,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,0.686860861630378,26.300641091286973
647,6.23035674505615,0.3684013809112801,0.8969330113309578,2.7449299178859077,4.414781316193577,0.7005357985274543,3.366418294632178,1.3565435466970626,0.7617734280493221,4.570432186653771,0.17985504760942259,0.686860861630378,26.277821535177463
1721,4.967322339222356,0.3684013809112801,8.874212934830874,2.7449299178859077,2.808123744373102,1.4333437672200044,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.26856440569728
25,6.481895512052114,0.3684013809112801,0.8969330113309578,3.7244658153261923,2.808123744373102,1.4333437672200044,3.366418294632178,4.808123744373102,0.7617734280493221,0.0,0.17985504760942259,1.4230018229985455,26.252335568876223
1704,5.289250434109718,0.3684013809112801,9.289250434109718,2.7449299178859077,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.3565435466970626,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,26.217925877310137
671,5.350650978773861,0.3684013809112801,4.607426394135973,2.8189304993296846,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.3565435466970626,3.655044414368713,4.570432186653771,0.17985504760942259,0.686860861630378,26.1427914490853
872,5.829818815472421,0.3684013809112801,0.8969330113309578,2.7656884780527053,0.5188618384060617,7.874212934830874,1.3292485020416374,1.0928532213062145,0.7617734280493221,3.8298188154724206,0.17985504760942259,0.686860861630378,26.1343263351137
1768,6.350650978773861,0.3684013809112801,0.8969330113309578,5.319624083153237,0.5188618384060617,1.4333437672200044,5.382359838501199,1.3565435466970626,2.797397337780043,0.2854982992486106,0.0,1.4230018229985455,26.132615905020867
1095,4.51666093021279,3.7656884780527053,4.607426394135973,5.319624083153237,2.808123744373102,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.13148451549587
1201,6.350650978773861,0.3684013809112801,0.8969330113309578,5.319624083153237,0.5188618384060617,0.7005357985274543,6.06685801277327,1.0928532213062145,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,26.121976948039464
1873,6.552284839943512,0.3684013809112801,0.8969330113309578,3.414781316193577,0.5188618384060617,0.7005357985274543,7.552284839943512,1.0928532213062145,3.8518451218024197,0.2854982992486106,0.17985504760942259,0.686860861630378,26.100995576853403
441,5.447948180128776,0.3684013809112801,6.552284839943512,3.7244658153261923,3.3984795038644764,1.4333437672200044,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.074489535803018
472,6.119325432667406,0.3684013809112801,10.874212934830874,3.1531137461236893,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,26.070540491352354
1753,6.23035674505615,3.7656884780527053,0.8969330113309578,2.494834567759612,2.808123744373102,1.4333437672200044,1.1428939038058101,1.0928532213062145,0.7617734280493221,3.8298188154724206,0.17985504760942259,1.4230018229985455,26.05947655303427
661,5.146292480267675,0.3684013809112801,3.9084286501687875,3.7244658153261923,4.414781316193577,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,3.5613299795465188,0.686860861630378,26.05780546037267
1274,5.967322339222356,0.3684013809112801,8.289250434109718,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,3.8518451218024197,0.2854982992486106,0.17985504760942259,0.686860861630378,26.036221322868258
1825,6.23035674505615,0.3684013809112801,0.8969330113309578,4.304357326499926,2.808123744373102,1.4333437672200044,1.1428939038058101,3.755271862107367,3.194732835325428,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.022769746486606
326,6.23035674505615,0.3684013809112801,4.664759569201925,2.7656884780527053,2.808123744373102,1.4333437672200044,1.3292485020416374,3.755271862107367,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.005322646870077
911,6.119325432667406,0.3684013809112801,3.9084286501687875,2.494834567759612,0.5188618384060617,1.4333437672200044,5.382359838501199,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,26.00416120457719
1527,6.704287933388562,0.3684013809112801,0.8969330113309578,2.8189304993296846,0.5188618384060617,0.7005357985274543,1.1428939038058101,3.755271862107367,3.655044414368713,4.570432186653771,0.17985504760942259,0.686860861630378,25.998308738069465
424,6.414781316193577,0.3684013809112801,10.874212934830874,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.97857110680754
376,5.447948180128776,0.3684013809112801,0.8969330113309578,3.7244658153261923,4.414781316193577,0.7005357985274543,1.1428939038058101,1.0928532213062145,3.655044414368713,0.2854982992486106,3.5613299795465188,0.686860861630378,25.977546182324485
1019,6.119325432667406,7.289250434109718,0.8969330113309578,2.494834567759612,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,3.194732835325428,0.0,0.17985504760942259,1.4230018229985455,25.972240480775007
19,4.920016624443999,0.3684013809112801,10.874212934830874,2.494834567759612,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.945591760216434
1081,6.173773216689782,0.3684013809112801,0.8969330113309578,4.304357326499926,2.808123744373102,0.7005357985274543,1.1428939038058101,1.3565435466970626,3.655044414368713,0.2854982992486106,3.5613299795465188,0.686860861630378,25.940295483629598
1370,6.481895512052114,0.3684013809112801,4.664759569201925,2.7449299178859077,0.5188618384060617,0.7005357985274543,3.366418294632178,5.173773216689782,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.93356316484444
206,5.319624083153237,0.3684013809112801,8.289250434109718,3.414781316193577,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.3565435466970626,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,25.918150924661322
1271,6.119325432667406,0.3684013809112801,7.874212934830874,2.494834567759612,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.916834152779714
246,4.335054123722843,0.3684013809112801,9.874212934830874,3.414781316193577,2.808123744373102,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.914534385599737
1489,6.350650978773861,0.3684013809112801,10.874212934830874,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.914440769387824
1499,6.786750093580535,4.092853221306215,0.8969330113309578,2.7449299178859077,0.5188618384060617,1.4333437672200044,3.366418294632178,1.3565435466970626,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.88238619869555
1156,6.967322339222356,0.3684013809112801,0.8969330113309578,2.8189304993296846,2.808123744373102,0.7005357985274543,1.1428939038058101,5.173773216689782,3.8518451218024197,0.2854982992486106,0.17985504760942259,0.686860861630378,25.88097322448126
199,6.481895512052114,3.7656884780527053,4.607426394135973,3.1531137461236893,2.808123744373102,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.852873033150626
1580,6.289250434109718,0.3684013809112801,0.8969330113309578,3.414781316193577,2.808123744373102,1.4333437672200044,1.1428939038058101,3.755271862107367,3.8518451218024197,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.849199711710817
1538,6.704287933388562,0.3684013809112801,6.552284839943512,3.1531137461236893,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.838147736977586
1220,5.967322339222356,4.092853221306215,7.874212934830874,2.8189304993296846,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.0928532213062145,0.7617734280493221,0.0,0.17985504760942259,0.686860861630378,25.83695309402379
1858,4.51666093021279,0.3684013809112801,3.9084286501687875,3.7244658153261923,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.3565435466970626,0.7617734280493221,4.570432186653771,3.5613299795465188,0.686860861630378,25.81718831993543
1120,6.552284839943512,4.092853221306215,0.8969330113309578,2.494834567759612,0.5188618384060617,1.4333437672200044,6.06685801277327,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.798951077951756
63,6.289250434109718,4.092853221306215,0.8969330113309578,2.7449299178859077,0.5188618384060617,1.4333437672200044,3.366418294632178,1.3565435466970626,3.194732835325428,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.782222036770115
982,4.967322339222356,0.3684013809112801,4.664759569201925,2.8189304993296846,2.808123744373102,1.4333437672200044,1.1428939038058101,1.3565435466970626,0.7617734280493221,3.8298188154724206,0.17985504760942259,1.4230018229985455,25.754767864890937
1774,5.967322339222356,0.3684013809112801,10.874212934830874,3.1531137461236893,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.732182799671474
310,4.829818815472421,0.3684013809112801,10.874212934830874,2.8189304993296846,0.5188618384060617,1.4333437672200044,1.1428939038058101,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.729444959188253
1790,6.414781316193577,0.3684013809112801,7.06685801277327,3.1531137461236893,3.3984795038644764,0.7005357985274543,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.70194944367018
407,5.481895512052114,0.3684013809112801,8.552284839943512,2.8189304993296846,3.3984795038644764,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.65661689451411
278,5.481895512052114,0.3684013809112801,8.874212934830874,2.494834567759612,3.3984795038644764,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.654449057831396
780,6.119325432667406,0.3684013809112801,6.552284839943512,3.1531137461236893,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,3.194732835325428,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.650520733801812
975,5.350650978773861,0.3684013809112801,6.552284839943512,2.494834567759612,3.3984795038644764,0.7005357985274543,1.3292485020416374,1.0928532213062145,3.194732835325428,0.2854982992486106,0.17985504760942259,0.686860861630378,25.63423583694189
834,6.704287933388562,0.3684013809112801,0.8969330113309578,2.494834567759612,2.808123744373102,1.4333437672200044,3.366418294632178,1.3565435466970626,0.7617734280493221,3.8298188154724206,0.17985504760942259,1.4230018229985455,25.62333536044247
848,6.173773216689782,3.7656884780527053,4.607426394135973,2.8189304993296846,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.3565435466970626,3.194732835325428,0.2854982992486106,0.17985504760942259,0.686860861630378,25.6179553176942
1368,6.704287933388562,0.3684013809112801,0.8969330113309578,2.8189304993296846,4.414781316193577,0.7005357985274543,1.1428939038058101,3.755271862107367,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,25.60929432845182
578,6.481895512052114,0.3684013809112801,5.588810715968626,2.7656884780527053,0.5188618384060617,1.4333437672200044,1.1428939038058101,1.0928532213062145,0.7617734280493221,3.8298188154724206,0.17985504760942259,1.4230018229985455,25.58719793185253
1327,6.786750093580535,0.3684013809112801,6.552284839943512,2.8189304993296846,0.5188618384060617,1.4333437672200044,1.3292485020416374,1.0928532213062145,2.797397337780043,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.586426650375554
1146,6.704287933388562,3.7656884780527053,0.8969330113309578,3.7244658153261923,0.5188618384060617,0.7005357985274543,3.366418294632178,1.0928532213062145,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,25.577303013827457
1623,5.704287933388562,0.3684013809112801,6.552284839943512,2.7656884780527053,3.3984795038644764,1.4333437672200044,1.3292485020416374,1.3565435466970626,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.558406550025143
967,6.414781316193577,0.3684013809112801,6.552284839943512,3.1531137461236893,0.5188618384060617,1.4333437672200044,3.366418294632178,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.550187002642424
1023,5.967322339222356,0.3684013809112801,10.874212934830874,2.7656884780527053,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,0.7617734280493221,0.2854982992486106,0.17985504760942259,0.686860861630378,25.531112129836316
1339,4.920016624443999,0.3684013809112801,3.9084286501687875,3.7244658153261923,0.5188618384060617,0.7005357985274543,1.1428939038058101,1.0928532213062145,3.655044414368713,4.570432186653771,0.17985504760942259,0.686860861630378,25.468649743158085
904,6.350650978773861,0.3684013809112801,0.8969330113309578,5.319624083153237,0.5188618384060617,0.7005357985274543,3.366418294632178,3.755271862107367,3.194732835325428,0.2854982992486106,0.0,0.686860861630378,25.44378924404682
1053,5.967322339222356,0.3684013809112801,5.588810715968626,2.7656884780527053,0.5188618384060617,1.4333437672200044,1.3292485020416374,4.808123744373102,0.7617734280493221,0.2854982992486106,0.17985504760942259,1.4230018229985455,25.429929364101678
1138,6.350650978773861,0.3684013809112801,3.9084286501687875,4.304357326499926,0.5188618384060617,1.4333437672200044,1.1428939038058101,1.3565435466970626,0.7617734280493221,0.2854982992486106,3.5613299795465188,1.4230018229985455,25.415084922325793
1025,5.289250434109718,0.3684013809112801,7.874212934830874,3.414781316193577,0.5188618384060617,0.7005357985274543,1.3292485020416374,1.0928532213062145,3.655044414368713,0.2854982992486106,0.17985504760942259,0.686860861630378,25.39540404918394
