LANGUAGE,INCOME,CURRENT_GENDER,RACE_1,MARITAL_STATUS,EDUCATION,EMPLOYMENT,LGBT_IDENTITY,ETHNICITY_1,GENDER,OTHER_LANGUAGE,dis-score,score
13,1.0,1.0,4.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,1.0,0.0,0.0,0.0,2.0,1.0,0.3117,480.0
13,8.0,0.0,4.0,3,3.0,0.0,1.0,0.0,1.0,-999.0,0.7697,5040.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
32,6.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,0.0,0.9957,729732.0
13,4.0,0.0,5.0,3,3.0,3.0,0.0,0.0,1.0,1.0,0.9387,30240.0
13,6.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,3.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,0.0,5.0,3,3.0,2.0,0.0,0.0,1.0,1.0,0.8948,15120.0
0,6.0,1.0,5.0,3,1.0,3.0,-999.0,2.0,2.0,-999.0,0.9974,1342080.0
13,9.0,1.0,4.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,2.0,3,3.0,1.0,0.0,0.0,1.0,-999.0,0.9514,40320.0
13,8.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,1.0,0.2268,288.0
13,4.0,1.0,2.0,3,3.0,2.0,2.0,0.0,2.0,1.0,0.935,28080.0
13,7.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,2.0,0.0,5.0,3,3.0,0.0,1.0,0.0,1.0,-999.0,0.9936,463680.0
13,2.0,0.0,4.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,0.0,4.0,3,3.0,3.0,0.0,0.0,1.0,-999.0,0.924,23040.0
13,10.0,0.0,4.0,2,1.0,0.0,1.0,0.0,1.0,-999.0,0.9959,771120.0
27,8.0,1.0,2.0,1,2.0,1.0,0.0,0.0,2.0,0.0,0.9983,2154960.0
13,8.0,0.0,5.0,3,1.0,4.0,0.0,0.0,1.0,1.0,0.9292,25200.0
13,8.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,2.0,3,4.0,0.0,-999.0,-999.0,1.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,4.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
18,5.0,1.0,6.0,3,4.0,1.0,0.0,2.0,2.0,1.0,0.999,3998160.0
13,6.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
11,5.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,-999.0,0.9989,3630960.0
13,9.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
37,7.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,1.0,0.9989,3635280.0
38,9.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.9989,3628800.0
13,-999.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.39,720.0
13,10.0,4.0,5.0,1,4.0,0.0,1.0,0.0,2.0,-999.0,0.9963,887760.0
13,1.0,1.0,4.0,3,3.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,0.0,5.0,3,1.0,4.0,0.0,0.0,1.0,-999.0,0.2008,240.0
13,4.0,1.0,4.0,3,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,2.0,3,0.0,2.0,0.0,0.0,2.0,1.0,0.986,181440.0
13,7.0,1.0,6.0,3,0.0,4.0,2.0,1.0,2.0,-999.0,0.9944,544320.0
13,3.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,-999.0,0.5354,1440.0
13,3.0,1.0,5.0,3,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,1.0,0.2268,288.0
13,10.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,0.0,0.9608,52560.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
40,6.0,1.0,6.0,1,2.0,0.0,0.0,1.0,2.0,1.0,0.9877,211920.0
13,4.0,0.0,6.0,3,0.0,4.0,0.0,0.0,1.0,-999.0,0.9827,141120.0
13,8.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,4.0,3,1.0,4.0,1.0,0.0,2.0,-999.0,0.9625,55440.0
13,7.0,1.0,4.0,1,2.0,1.0,0.0,0.0,2.0,-999.0,0.9594,50400.0
13,10.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,4.0,1,0.0,0.0,-999.0,-999.0,1.0,1.0,0.9847,163440.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,2.0,1.0,5.0,3,1.0,4.0,3.0,2.0,2.0,-999.0,0.9961,824400.0
13,4.0,0.0,4.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,-999.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,3.0,1.0,5.0,3,1.0,1.0,0.0,-999.0,2.0,-999.0,0.9594,50400.0
13,7.0,0.0,4.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,-999.0,1.0,5.0,3,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
6,2.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,0.0,0.9963,887040.0
13,4.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,2.0,0.0,4.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,3.0,0.0,-999.0,2.0,1.0,0.0,0.0
13,7.0,-999.0,6.0,3,3.0,0.0,0.0,2.0,1.0,-999.0,0.9916,332640.0
13,7.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,-999.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,0.0,5.0,3,1.0,2.0,0.0,0.0,1.0,1.0,0.8834,13200.0
13,6.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,6.0,3,3.0,0.0,0.0,1.0,1.0,-999.0,0.6966,3240.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,0.0,0.8307,7920.0
40,4.0,1.0,5.0,3,2.0,4.0,0.0,1.0,2.0,0.0,0.9926,389520.0
13,5.0,1.0,5.0,3,4.0,0.0,3.0,0.0,2.0,-999.0,0.9514,40320.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,4.0,3,0.0,2.0,0.0,0.0,2.0,0.0,0.9861,183120.0
13,9.0,1.0,4.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,2.0,1,3.0,3.0,0.0,0.0,2.0,1.0,0.9179,20880.0
13,1.0,0.0,5.0,3,1.0,4.0,0.0,2.0,1.0,0.0,0.9965,928800.0
13,6.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,1.0,1.0,2.0,3,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
33,6.0,1.0,7.0,3,0.0,2.0,0.0,1.0,2.0,0.0,0.9972,1219680.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,1.0,0.0,0.0,2.0,1.0,0.4743,1080.0
49,1.0,1.0,2.0,3,2.0,2.0,0.0,0.0,2.0,0.0,0.9989,3777120.0
13,10.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,4.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.6897,3120.0
13,7.0,1.0,4.0,3,4.0,-999.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,6.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.7697,5040.0
13,10.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,-999.0,2.0,-999.0,0.0,0.0
40,4.0,1.0,5.0,3,3.0,1.0,3.0,1.0,2.0,0.0,0.9892,248400.0
13,6.0,0.0,5.0,1,3.0,0.0,-999.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,-999.0,0.2008,240.0
13,9.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,0.0,0.9869,196560.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,3.0,5.0,3,3.0,2.0,3.0,0.0,1.0,-999.0,0.9961,824400.0
13,7.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,2.0,3,3.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,2.0,1.0,4.0,3,0.0,4.0,0.0,0.0,2.0,-999.0,0.7697,5040.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,0.0,2.0,0.0,2.0,1.0,0.2008,240.0
13,10.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,0.0,4.0,3,4.0,0.0,2.0,0.0,1.0,1.0,0.9937,470880.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,0.0,0.9754,92400.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,4.0,3,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,3.0,0.0,1.0,0.0,1.0,1.0,0.8054,6480.0
40,3.0,1.0,7.0,3,3.0,0.0,0.0,1.0,2.0,0.0,0.9968,1038240.0
13,8.0,1.0,2.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.7456,4320.0
13,7.0,1.0,5.0,3,4.0,4.0,0.0,0.0,2.0,1.0,0.6811,2976.0
13,5.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,-999.0,0.8576,10080.0
13,2.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.9594,50400.0
13,5.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,0.0,7.0,1,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13,3.0,1.0,4.0,1,0.0,4.0,0.0,0.0,2.0,0.0,0.9867,192960.0
13,7.0,0.0,4.0,3,3.0,0.0,1.0,0.0,1.0,1.0,0.9657,61920.0
13,7.0,0.0,4.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.2268,288.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,0.0,3.0,0.0,2.0,-999.0,0.8948,15120.0
13,7.0,0.0,5.0,1,3.0,0.0,1.0,0.0,1.0,-999.0,0.8948,15120.0
13,9.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,2.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,0.0,2.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.7697,5040.0
13,6.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.1034,96.0
13,1.0,1.0,5.0,3,3.0,1.0,0.0,0.0,2.0,1.0,0.819,7200.0
13,2.0,0.0,2.0,3,3.0,1.0,0.0,0.0,1.0,1.0,0.9771,100800.0
13,1.0,1.0,5.0,3,1.0,4.0,1.0,0.0,2.0,-999.0,0.8576,10080.0
13,9.0,1.0,2.0,1,4.0,0.0,1.0,0.0,2.0,1.0,0.9828,141960.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,2.0,1.0,0.0,0.0,2.0,-999.0,0.9923,369360.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.3293,528.0
13,9.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,2.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,6.0,3,3.0,0.0,0.0,1.0,2.0,1.0,0.2618,360.0
13,10.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,4.0,1.0,4.0,3,1.0,4.0,0.0,0.0,2.0,1.0,0.4031,768.0
4,4.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,0.0,0.9989,3689280.0
13,8.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13,9.0,0.0,5.0,2,3.0,0.0,1.0,0.0,1.0,1.0,0.9928,403440.0
13,10.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,2.0,0.0,4.0,3,1.0,2.0,0.0,2.0,1.0,-999.0,0.9951,626400.0
13,10.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,4.0,3,3.0,2.0,0.0,0.0,2.0,-999.0,0.9514,40320.0
0,8.0,0.0,5.0,1,4.0,1.0,-999.0,0.0,1.0,-999.0,0.9946,569520.0
13,6.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,6.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.9128,19320.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
19,-999.0,0.0,5.0,1,4.0,0.0,1.0,0.0,1.0,-999.0,0.9989,3628800.0
13,4.0,1.0,5.0,1,4.0,2.0,0.0,0.0,2.0,1.0,0.9507,39600.0
13,7.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,1.0,2.0,1.0,0.14,144.0
13,1.0,3.0,5.0,3,3.0,2.0,1.0,0.0,1.0,-999.0,0.9957,731520.0
13,7.0,0.0,2.0,1,3.0,3.0,0.0,0.0,1.0,1.0,0.7456,4320.0
13,3.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,2.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,0.0,2.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,4.0,3,1.0,1.0,0.0,0.0,1.0,-999.0,0.8948,15120.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,0.0,2.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.5354,1440.0
13,6.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,6.0,3,1.0,4.0,0.0,0.0,2.0,1.0,0.9902,276480.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
21,1.0,1.0,2.0,3,1.0,2.0,-999.0,0.0,2.0,0.0,0.9983,2262960.0
13,5.0,0.0,5.0,3,3.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
23,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,-999.0,0.0,0.9976,1451520.0
13,6.0,1.0,4.0,3,1.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,2.0,1,3.0,1.0,0.0,0.0,1.0,1.0,0.819,7200.0
13,4.0,1.0,5.0,3,3.0,0.0,1.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,1,3.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,2.0,0.0,0.0,1.0,2.0,1.0,0.9718,78480.0
13,10.0,0.0,5.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.8551,9840.0
13,5.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,3.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,1,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,3.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,4.0,0.0,1.0,1.0,1.0,1.0,0.9358,28488.0
13,7.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,5.0,3,0.0,4.0,0.0,0.0,1.0,1.0,0.9194,21360.0
13,4.0,1.0,5.0,3,3.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,2.0,3,4.0,0.0,-999.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,2.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.9788,110880.0
13,8.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,3.0,4.0,0.0,0.0,1.0,1.0,0.5954,1920.0
13,4.0,0.0,2.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,1.0,4.0,0.0,0.0,2.0,-999.0,0.9534,42480.0
1,10.0,1.0,5.0,1,1.0,1.0,0.0,0.0,2.0,-999.0,0.9989,3669120.0
13,8.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,9.0,1.0,5.0,1,4.0,0.0,0.0,1.0,2.0,0.0,0.9335,27288.0
13,9.0,1.0,4.0,3,2.0,0.0,0.0,0.0,2.0,-999.0,0.9845,161280.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,1.0,0.0,5.0,3,0.0,1.0,1.0,0.0,1.0,-999.0,0.9811,126960.0
13,4.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.3117,480.0
13,10.0,1.0,2.0,1,3.0,0.0,-999.0,0.0,2.0,1.0,0.0,0.0
13,1.0,1.0,4.0,3,3.0,2.0,0.0,1.0,2.0,-999.0,0.8709,11520.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,4.0,3,3.0,1.0,2.0,0.0,2.0,1.0,0.9785,108960.0
13,6.0,0.0,5.0,3,1.0,0.0,0.0,1.0,1.0,1.0,0.905,17280.0
13,8.0,0.0,2.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,0.0,6.0,3,4.0,0.0,0.0,1.0,1.0,-999.0,0.9657,61920.0
13,7.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,0.0,4.0,3,4.0,1.0,0.0,0.0,1.0,-999.0,0.9018,16560.0
13,10.0,1.0,2.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,3.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.9514,40320.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,1.0,2.0,-999.0,0.1223,120.0
13,7.0,1.0,5.0,3,1.0,0.0,0.0,0.0,2.0,-999.0,0.5354,1440.0
13,10.0,0.0,5.0,1,3.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,1.0,5.0,3,1.0,4.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,2.0,3,3.0,0.0,1.0,0.0,2.0,-999.0,0.9387,30240.0
13,4.0,1.0,2.0,3,3.0,0.0,2.0,0.0,2.0,1.0,0.39,720.0
13,9.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,1.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,2.0,0.0,0.0,0.0,1.0,-999.0,0.9705,74160.0
13,6.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,4.0,-999.0,0.0,2.0,1.0,0.0,0.0
16,8.0,1.0,5.0,1,3.0,1.0,0.0,1.0,2.0,1.0,0.9989,3672000.0
13,1.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
48,1.0,0.0,2.0,1,3.0,3.0,0.0,0.0,1.0,0.0,0.999,3979440.0
