,education_level,sex,handedness,background_SES,gender_identity_M,gender_identity_F,RIG
278,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
285,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
291,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
645,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
857,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
920,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
384,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
0,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
19,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
154,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
132,0.43842091271892203,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,2.1239499769889267,5.895216053034144
655,0.22260026011477085,0.942101616291799,0.01929124643160987,0.5338640327474782,1.9391177578529777,2.235929175671196,5.892904089109832
264,0.14701433547253082,1.060319469273812,0.1679830237081267,0.3474630536356762,1.8986069003252746,2.2618345878921886,5.883221370307609
138,0.14701433547253082,1.060319469273812,0.1679830237081267,0.3474630536356762,1.8986069003252746,2.2618345878921886,5.883221370307609
877,0.03662620112575042,0.942101616291799,0.1679830237081267,0.5483272235456662,1.9391177578529777,2.235929175671196,5.870084998195516
330,0.03662620112575042,0.942101616291799,0.1679830237081267,0.5483272235456662,1.9391177578529777,2.235929175671196,5.870084998195516
208,0.03662620112575042,0.942101616291799,0.1679830237081267,0.5483272235456662,1.9391177578529777,2.235929175671196,5.870084998195516
598,0.03662620112575042,0.942101616291799,0.1679830237081267,0.5483272235456662,1.9391177578529777,2.235929175671196,5.870084998195516
720,0.1325244556342866,1.060319469273812,0.1679830237081267,0.4579465956251644,2.0479813740115462,1.9876162755441675,5.854371193797103
288,0.1325244556342866,1.060319469273812,0.1679830237081267,0.4579465956251644,2.0479813740115462,1.9876162755441675,5.854371193797103
651,0.1325244556342866,1.060319469273812,0.1679830237081267,0.4579465956251644,2.0479813740115462,1.9876162755441675,5.854371193797103
11,0.1325244556342866,1.060319469273812,0.1679830237081267,0.4579465956251644,2.0479813740115462,1.9876162755441675,5.854371193797103
63,0.14701433547253082,0.942101616291799,0.1679830237081267,0.7126855684607807,1.9391177578529777,1.9376014123081946,5.84650371409441
306,0.2510886580448134,0.942101616291799,0.005630559191822031,0.5338640327474782,1.9391177578529777,2.1179645878355977,5.789767211964488
233,0.30218097607323946,1.060319469273812,0.1679830237081267,0.3474630536356762,1.9198308456849127,1.9876162755441675,5.785393643919935
13,0.07159036820677939,1.060319469273812,0.1679830237081267,0.6824717027755798,1.8110640110693923,1.9876162755441675,5.781044850577858
890,0.07159036820677939,1.060319469273812,0.1679830237081267,0.6824717027755798,1.8110640110693923,1.9876162755441675,5.781044850577858
364,0.43842091271892203,0.942101616291799,0.11109805661098135,0.09750954382558136,1.9391177578529777,2.235929175671196,5.7641770629714575
652,0.43842091271892203,0.942101616291799,0.11109805661098135,0.09750954382558136,1.9391177578529777,2.235929175671196,5.7641770629714575
707,0.43842091271892203,0.942101616291799,0.11109805661098135,0.09750954382558136,1.9391177578529777,2.235929175671196,5.7641770629714575
826,0.16264164704179887,0.942101616291799,0.1679830237081267,0.7126855684607807,1.9789782964372016,1.790926548374606,5.755316700314313
825,0.16264164704179887,0.942101616291799,0.1679830237081267,0.7126855684607807,1.9789782964372016,1.790926548374606,5.755316700314313
780,0.1373309423951759,1.060319469273812,0.1679830237081267,0.4780497999856653,1.9198308456849127,1.9876162755441675,5.75113035659186
281,0.1373309423951759,1.060319469273812,0.1679830237081267,0.4780497999856653,1.9198308456849127,1.9876162755441675,5.75113035659186
880,0.1373309423951759,1.060319469273812,0.1679830237081267,0.4780497999856653,1.9198308456849127,1.9876162755441675,5.75113035659186
872,0.1373309423951759,1.060319469273812,0.1679830237081267,0.4780497999856653,1.9198308456849127,1.9876162755441675,5.75113035659186
315,0.1373309423951759,1.060319469273812,0.1679830237081267,0.4780497999856653,1.9198308456849127,1.9876162755441675,5.75113035659186
555,0.1373309423951759,1.060319469273812,0.1679830237081267,0.4780497999856653,1.9198308456849127,1.9876162755441675,5.75113035659186
718,0.45225160057063213,0.942101616291799,0.1679830237081267,0.5830981793188343,2.092170375035476,1.505016584546771,5.74262137947164
218,0.45225160057063213,0.942101616291799,0.1679830237081267,0.5830981793188343,2.092170375035476,1.505016584546771,5.74262137947164
613,0.45225160057063213,0.942101616291799,0.1679830237081267,0.5830981793188343,2.092170375035476,1.505016584546771,5.74262137947164
791,0.45225160057063213,0.942101616291799,0.1679830237081267,0.5830981793188343,2.092170375035476,1.505016584546771,5.74262137947164
667,0.45225160057063213,0.942101616291799,0.1679830237081267,0.5830981793188343,2.092170375035476,1.505016584546771,5.74262137947164
312,0.14701433547253082,0.942101616291799,0.03246469806456793,0.5338640327474782,1.9391177578529777,2.1179645878355977,5.712527028264951
680,0.16264164704179887,1.060319469273812,0.1679830237081267,0.07496491863172527,2.2506506813779614,1.9876162755441675,5.704176015577592
550,0.16264164704179887,1.060319469273812,0.1679830237081267,0.07496491863172527,2.2506506813779614,1.9876162755441675,5.704176015577592
712,0.2063483447912689,0.942101616291799,0.1679830237081267,0.6008716442435953,1.9391177578529777,1.8199886393632525,5.67641102625102
834,0.2063483447912689,0.942101616291799,0.1679830237081267,0.6008716442435953,1.9391177578529777,1.8199886393632525,5.67641102625102
594,0.16264164704179887,1.060319469273812,0.11109805661098135,0.4579465956251644,1.895865206975066,1.9876162755441675,5.67548725107099
185,0.16264164704179887,1.060319469273812,0.11109805661098135,0.4579465956251644,1.895865206975066,1.9876162755441675,5.67548725107099
515,0.16264164704179887,1.060319469273812,0.11109805661098135,0.4579465956251644,1.895865206975066,1.9876162755441675,5.67548725107099
404,0.4070844082746764,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,1.8962665148501259,5.636196086451098
290,0.4070844082746764,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,1.8962665148501259,5.636196086451098
926,0.4070844082746764,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,1.8962665148501259,5.636196086451098
5,0.4070844082746764,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,1.8962665148501259,5.636196086451098
242,0.4070844082746764,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,1.8962665148501259,5.636196086451098
258,0.4070844082746764,0.942101616291799,0.1679830237081267,0.2836427654733918,1.9391177578529777,1.8962665148501259,5.636196086451098
408,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
697,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
884,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
145,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
558,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
328,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
227,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
782,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
335,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
99,0.1373309423951759,1.060319469273812,0.16702606355519578,0.4579465956251644,1.8110640110693923,1.9876162755441675,5.621303357462908
767,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
251,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
485,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
321,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
802,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
922,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
197,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
588,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
641,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
62,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
715,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
653,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
753,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
299,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
276,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
438,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
671,0.39049105637086867,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9147059666953035,1.9876162755441675,5.596080710224004
79,0.16264164704179887,0.942101616291799,0.11109805661098135,0.5830981793188343,1.9391177578529777,1.8199886393632525,5.558045896479644
472,0.16264164704179887,0.942101616291799,0.11109805661098135,0.5830981793188343,1.9391177578529777,1.8199886393632525,5.558045896479644
326,0.16264164704179887,0.942101616291799,0.11109805661098135,0.5830981793188343,1.9391177578529777,1.8199886393632525,5.558045896479644
108,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
15,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
44,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
293,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
162,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
512,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
128,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
717,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
749,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
405,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
893,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
76,0.4351829356070582,1.060319469273812,0.1679830237081267,0.07496491863172527,1.823183997876313,1.9876162755441675,5.549250620641203
744,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
529,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
147,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
412,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
912,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
17,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
65,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
381,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
250,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
152,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
537,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
714,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
477,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
252,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
171,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
192,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
533,0.1659543916508691,1.060319469273812,0.04029221136020311,0.4579465956251644,1.8221206431988852,1.9876162755441675,5.534249586653101
375,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
530,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
187,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
20,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
815,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
455,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
702,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
474,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
617,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
89,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
86,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
228,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
779,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
898,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
701,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
896,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
894,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
672,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
758,0.10986355752752447,1.060319469273812,0.0016545539924153509,0.4579465956251644,1.8332872513892635,1.9876162755441675,5.450687703352347
565,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
436,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
94,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
189,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
774,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
191,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
635,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
846,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
442,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
353,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
130,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
746,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
176,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
153,0.04260542658876427,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,2.235929175671196,5.445011901067653
221,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
786,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
770,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
843,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
528,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
230,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
560,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
876,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
820,0.1325244556342866,1.060319469273812,0.11109805661098135,0.07496491863172527,2.037948707227796,1.9876162755441675,5.404471882922769
433,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
149,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
745,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
51,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
868,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
213,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
136,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
614,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
262,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
206,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
700,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
350,0.86576366339134,0.942101616291799,0.049569454710354385,0.09750954382558136,1.9391177578529777,1.505016584546771,5.399078620618823
243,0.1659543916508691,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9198308456849127,1.9876162755441675,5.376668924493613
647,0.1659543916508691,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9198308456849127,1.9876162755441675,5.376668924493613
158,0.1659543916508691,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9198308456849127,1.9876162755441675,5.376668924493613
468,0.1659543916508691,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9198308456849127,1.9876162755441675,5.376668924493613
624,0.1659543916508691,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9198308456849127,1.9876162755441675,5.376668924493613
368,0.1659543916508691,1.060319469273812,0.1679830237081267,0.07496491863172527,1.9198308456849127,1.9876162755441675,5.376668924493613
648,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
164,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
308,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
445,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
311,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
373,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
341,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
60,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
259,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
235,0.0026800212157142393,0.942101616291799,0.08499610090403023,0.2836427654733918,1.9391177578529777,1.9568022636886644,5.209340525426577
358,0.12338088939808309,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,1.9128735855127,5.202731773718476
590,0.12338088939808309,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,1.9128735855127,5.202731773718476
71,0.12338088939808309,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,1.9128735855127,5.202731773718476
117,0.12338088939808309,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,1.9128735855127,5.202731773718476
524,0.12338088939808309,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,1.9128735855127,5.202731773718476
690,0.12338088939808309,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,1.9128735855127,5.202731773718476
122,0.12338088939808309,0.942101616291799,0.00161515918952412,0.2836427654733918,1.9391177578529777,1.9128735855127,5.202731773718476
556,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
12,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
778,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
148,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
346,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
146,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
845,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
740,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
677,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
531,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
895,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
469,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
525,0.6031303786416615,1.060319469273812,0.012291599170676168,0.07496491863172527,1.571902024192551,1.7984151363815808,5.121023526292007
644,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
838,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
34,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
31,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
182,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
479,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
750,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
323,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
734,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
542,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
325,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
344,0.14688317218827274,0.942101616291799,0.00886043157486728,0.09750954382558136,1.9391177578529777,1.9803833677595404,5.114855889493038
505,0.1373309423951759,1.060319469273812,0.1679830237081267,0.07496491863172527,1.627193900023128,1.9876162755441675,5.055408529576136
121,0.1373309423951759,1.060319469273812,0.1679830237081267,0.07496491863172527,1.627193900023128,1.9876162755441675,5.055408529576136
118,0.1373309423951759,1.060319469273812,0.1679830237081267,0.07496491863172527,1.627193900023128,1.9876162755441675,5.055408529576136
747,0.1373309423951759,1.060319469273812,0.1679830237081267,0.07496491863172527,1.627193900023128,1.9876162755441675,5.055408529576136
