,age,sexual_attraction_M,sexual_attraction_F,gender_identity_M,gender_identity_F,education_level,sex,handedness,religious_upbringing,religious_now,background_SES,RIG
370,2.1975684616141167,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,17.251190833682053
372,2.277364010195786,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,0.2900912874231653,2.5092528408964947,17.16647772498258
107,3.241171156747721,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2310757148766942,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8674203570901495,17.14190526724593
498,3.851036952609138,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.242848122101254,17.110247918594606
333,3.203670562614989,1.9510903995190534,1.903784684740697,2.1636359814904367,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,17.106324594750678
320,4.8135868757691185,0.0,0.0,0.0,0.0,1.079903865592214,1.060319469273812,3.1855556531560767,1.5542002469504692,2.235929175671196,3.171480467944354,17.100975754357236
56,3.576859783017036,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.07739669969269486,0.34425339917513476,2.5633602462359453,17.097439467637475
529,4.500428990509489,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.00016634988561383367,0.34425339917513476,1.819656690730434,17.065853830056707
421,2.9496755300605875,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.0705380296096503,17.036576403554452
883,2.9496755300605875,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.0705380296096503,17.036576403554452
11,3.275527531789728,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.2510886580448134,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2286243750479624,17.021531650656375
500,2.6426365594741137,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2310757148766942,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8581571268633867,16.998160486988066
786,2.861811935486515,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.07739669969269486,0.2900912874231653,3.2286243750479624,16.993493637167003
894,3.6011171971513534,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.07739669969269486,0.34425339917513476,2.5633602462359453,16.987475942011162
650,2.952181170943007,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,1.149262041844448,16.937192211426584
531,2.2735807292178385,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,16.897732097806006
556,2.4581623630414215,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,0.2900912874231653,1.973217018543916,16.811240255475635
517,2.0361051292814727,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,16.720945593031438
790,2.316939885375182,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,16.70833463039526
853,2.190339541882163,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,16.63584169224169
227,2.743317888985222,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,16.598765681247805
154,2.478008835267701,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2981861847570109,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.9980816981835818,16.576514756739662
34,2.476742282283649,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.2000524214961583,16.55893660790339
176,1.9984124624016568,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.540915808580909,16.555691114866782
734,2.476742282283649,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.1793424578061678,16.5382266442134
746,1.9984124624016568,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,16.524028147182367
635,1.9984124624016568,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,16.524028147182367
846,1.9984124624016568,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,16.524028147182367
608,4.273018494406416,0.0,0.0,0.0,0.0,1.079903865592214,1.060319469273812,3.1855556531560767,1.5542002469504692,2.235929175671196,3.130060540564373,16.518987445614556
815,2.595151470892112,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,16.504706668494144
20,2.595151470892112,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,16.504706668494144
898,2.595151470892112,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,16.504706668494144
228,2.595151470892112,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,16.504706668494144
474,2.595151470892112,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,16.504706668494144
303,4.857980995127572,0.0,0.0,0.0,0.0,1.2141248053528475,0.942101616291799,3.1855556531560767,1.5542002469504692,2.235929175671196,2.5092528408964947,16.499145333446453
44,1.843027398394677,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,16.49492375746575
128,1.843027398394677,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,16.49492375746575
350,2.264043963609205,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.6767693384321016,0.6005931524349205,0.34425339917513476,1.8339645102909312,16.488936692747693
192,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.6767693384321016,0.6005931524349205,0.34425339917513476,3.130060540564373,16.446325553389475
447,2.9496755300605875,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.4733903033241085,16.43942867726891
680,3.6792049928185304,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.2191380503497071,16.378758934294957
206,2.264043963609205,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.1793424578061678,16.325528325538954
511,2.1975684616141167,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.2000524214961583,16.279762787233857
308,2.5377345100155373,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6887722464186343,16.242869600318386
366,5.15754127698648,0.0,0.0,0.0,0.0,3.3822475641611742,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.5092528408964947,16.239763356084094
689,5.15754127698648,0.0,0.0,0.0,0.0,3.3822475641611742,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.5092528408964947,16.239763356084094
355,4.465663572348812,0.0,0.0,0.0,0.0,3.3822475641611742,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,3.171480467944354,16.210113278494283
704,3.5004289905094885,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.2191380503497071,16.199982931985915
327,3.5004289905094885,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.1938131009905342,16.174657982626744
560,2.977366262304129,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.07739669969269486,0.34425339917513476,2.203618157193812,16.138203857882438
744,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2322397898174664,16.03971848791859
363,4.610053481683987,0.0,0.0,0.0,0.0,3.3822475641611742,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,3.1437354774614494,16.0362505859282
259,2.5377345100155373,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.4733903033241085,16.027487657223862
745,2.264043963609205,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.6767693384321016,0.6005931524349205,0.34425339917513476,1.3519687824139175,16.00694096487068
525,2.2735807292178385,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.243936303728896,15.997932924073455
700,2.264043963609205,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8467103934001592,15.992896261132945
291,2.478008835267701,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.4733903033241085,15.967761982476025
533,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,15.937539238665497
171,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,15.937539238665497
381,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,15.937539238665497
65,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,15.937539238665497
429,2.190339541882163,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8467103934001592,15.919191839405903
705,2.190339541882163,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8339645102909312,15.906445956296675
102,2.190339541882163,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8339645102909312,15.906445956296675
805,2.0361051292814727,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,0.2510886580448134,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,15.892130385484034
884,2.743317888985222,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.7978929067312976,15.887405747082607
782,2.743317888985222,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.7978929067312976,15.887405747082607
115,4.273018494406416,0.0,0.0,0.0,0.0,1.079903865592214,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,5.33441903907056,15.878063073109132
780,2.6055265738354265,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2981861847570109,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6559757002614384,15.825979544627748
235,2.5377345100155373,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.242848122101254,15.796945476001007
446,2.316939885375182,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,0.14701433547253082,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,15.775445100275576
603,2.190339541882163,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6830294029311639,15.755510848936908
679,4.500428990509489,0.0,0.0,0.0,0.0,3.3822475641611742,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.8026985596263825,15.703807029900648
442,1.9984124624016568,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6887722464186343,15.703547552704507
153,1.9984124624016568,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6887722464186343,15.703547552704507
62,1.4134933487486543,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,15.696607799501756
299,1.4134933487486543,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,15.696607799501756
251,1.4134933487486543,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,15.696607799501756
221,2.861811935486515,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.07739669969269486,0.34425339917513476,1.8689386079722285,15.687969981843239
838,2.476742282283649,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.2918154892939033,15.650699675701134
368,3.014550321238422,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.149262041844448,15.64422825420959
346,2.2735807292178385,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8535478618486974,15.607544482193257
821,2.0361051292814727,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6830294029311639,15.601276436336217
146,2.2735807292178385,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.826494159178972,15.580490779523531
796,2.0361051292814727,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6559757002614384,15.574222733666492
89,2.595151470892112,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.14701433547253082,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,15.57181713837446
214,6.273018494406416,0.0,0.0,0.0,0.0,1.079903865592214,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,3.1437354774614494,15.56916165851801
288,3.275527531789728,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.14701433547253082,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8689386079722285,15.557771561008359
96,2.316939885375182,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.3519687824139175,15.551050571912683
280,2.102095280565299,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8535478618486974,15.436059033540717
530,2.595151470892112,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.14701433547253082,1.060319469273812,0.1679830237081267,0.07739669969269486,0.34425339917513476,2.9488896426532527,15.434150082049543
913,2.1975684616141167,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.3519687824139175,15.431679148151616
310,2.190339541882163,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.2918154892939033,15.364296935299647
612,4.500428990509489,0.0,0.0,0.0,0.0,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,4.572578776265324,15.305564487731264
750,2.476742282283649,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,0.868179482531189,15.22706366893842
256,2.0361051292814727,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.2918154892939033,15.210062522698957
76,1.843027398394677,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.840366654420424,15.163809943941821
719,4.431716240425474,0.0,0.0,0.0,0.0,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,4.572578776265324,15.102630797886615
415,2.1975684616141167,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2310757148766942,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,0.868179482531189,15.099061697553367
197,1.4134933487486543,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.203618157193812,15.097527397069186
557,2.190339541882163,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2310757148766942,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,0.868179482531189,15.091832777821413
813,2.316939885375182,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,0.868179482531189,15.067261272029954
328,2.743317888985222,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.14701433547253082,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8689386079722285,15.025561918203854
774,1.9984124624016568,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,0.14701433547253082,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.0705380296096503,15.018202866015205
897,4.431716240425474,0.0,0.0,0.0,0.0,3.3822475641611742,0.942101616291799,0.1679830237081267,0.6005931524349205,2.235929175671196,3.2286243750479624,14.98919514774065
697,2.743317888985222,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.14701433547253082,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.819656690730434,14.97628000096206
252,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.1368980090129113,14.944376707114037
731,2.316939885375182,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,0.14701433547253082,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.6559757002614384,14.922167959640518
831,4.500428990509489,0.0,0.0,0.0,0.0,1.079903865592214,1.060319469273812,3.1855556531560767,1.5542002469504692,0.34425339917513476,3.171480467944354,14.896142092601549
394,4.648527629498623,0.0,0.0,0.0,0.0,1.079903865592214,0.942101616291799,3.1855556531560767,1.5542002469504692,0.34425339917513476,3.130060540564373,14.884602951228686
458,4.431716240425474,0.0,0.0,0.0,0.0,1.2141248053528475,0.942101616291799,3.1855556531560767,1.5542002469504692,0.34425339917513476,3.130060540564373,14.802012501916174
360,2.102095280565299,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.1938131009905342,14.776324272682553
141,4.857980995127572,0.0,0.0,0.0,0.0,1.2141248053528475,0.001210542782805496,3.1855556531560767,0.6005931524349205,0.34425339917513476,4.572578776265324,14.77629732429468
72,4.500428990509489,0.0,0.0,0.0,0.0,3.3822475641611742,1.060319469273812,0.1679830237081267,0.6005931524349205,2.235929175671196,2.8026985596263825,14.7501999353851
230,2.977366262304129,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.2510886580448134,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.2191380503497071,14.713884056472523
770,2.977366262304129,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.2510886580448134,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.2191380503497071,14.713884056472523
158,3.014550321238422,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.2063483447912689,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.1938131009905342,14.681002852794098
217,4.500428990509489,0.0,0.0,0.0,0.0,3.3822475641611742,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,1.8959923106419538,14.678882927934207
551,4.500428990509489,0.0,0.0,0.0,0.0,3.3822475641611742,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,1.8959923106419538,14.678882927934207
108,1.843027398394677,1.9510903995190534,1.903784684740697,1.941011714065122,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.00016634988561383367,0.34425339917513476,2.243936303728896,14.657313823388147
512,1.843027398394677,1.9510903995190534,1.903784684740697,1.941011714065122,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.00016634988561383367,0.34425339917513476,2.243936303728896,14.657313823388147
509,4.273018494406416,0.0,0.0,0.0,0.0,1.079903865592214,0.942101616291799,3.1855556531560767,1.5542002469504692,0.34425339917513476,3.2286243750479624,14.607657650620071
250,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.7978929067312976,14.605371604832422
365,2.102095280565299,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.0069115847264596,14.589422756418479
405,1.843027398394677,1.9510903995190534,1.903784684740697,2.5056440048232287,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.0069115847264596,14.585348197693124
15,1.843027398394677,1.9510903995190534,1.903784684740697,2.5056440048232287,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.0069115847264596,14.585348197693124
924,1.2605319393649723,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.840366654420424,14.581314484912117
75,1.2605319393649723,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.826494159178972,14.567441989670664
893,1.843027398394677,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.242848122101254,14.56629141162265
717,1.843027398394677,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.242848122101254,14.56629141162265
164,2.5377345100155373,2.2141248053528475,1.2883891328886539,1.9391177578529777,2.235929175671196,0.2510886580448134,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.9980816981835818,14.519396929619585
445,2.5377345100155373,2.2141248053528475,1.2883891328886539,1.9391177578529777,2.235929175671196,0.2510886580448134,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.9980816981835818,14.519396929619585
477,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.2063483447912689,1.060319469273812,0.1679830237081267,0.00016634988561383367,0.34425339917513476,3.130060540564373,14.463556915315248
714,1.461283746735039,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,0.2063483447912689,1.060319469273812,0.1679830237081267,0.00016634988561383367,0.34425339917513476,3.130060540564373,14.463556915315248
677,2.2735807292178385,1.9510903995190534,1.903784684740697,1.0948842196154696,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,1.8535478618486974,14.451778020430764
